pist02-sfx_Seq03.wav, 1 0 72 0 53 0 155. 4.129 7832.373047 0.001901 0.920242 0.726568 1121.0896;
pist02-sfx_Seq04.wav, 1 0 72 0 53 0 155. 4.129 6761.642578 0.00089 0.902826 0. 954.329712;
pist02-sfx_Seq05.wav, 1 0 72 0 53 0 155. 4.129 2450.643555 0.017137 0.826919 0. 609.286926;
pist02-sfx_Seq06.wav, 1 0 72 0 53 0 155. 4.129 7832.906738 0.001833 0.920209 0.726568 1125.942505;
pist02-sfx_Seq07.wav, 1 0 72 0 53 0 155. 4.129 2654.928711 0.000163 0.846859 0. 867.642822;
pist03-drm_Seq01.wav, 0 0 133 0 45 0 154. 4.155 608.916565 0.109776 0.511844 1.925391 465.414795;
pist03-drm_Seq02.wav, 0 0 133 0 45 0 154. 4.155 578.929077 0.100069 0.498419 1.925391 430.781647;
pist03-drm_Seq03.wav, 0 0 133 0 45 0 154. 0.519 657.986023 0. 0.932123 1.925391 4436.062988;
pist03-drm_Seq04.wav, 0 0 133 0 45 0 154. 4.155 532.669983 0.122976 0.492459 1.684717 394.453613;
pist03-drm_Seq05.wav, 0 0 133 0 45 0 154. 4.155 604.348877 0.111301 0.511366 2.166065 484.863373;
pist03-drm_Seq06.wav, 0 0 133 0 45 0 154. 4.155 397.805664 0.099541 0.50616 1.925391 435.201324;
pist03-drm_Seq07.wav, 0 0 133 0 45 0 154. 4.155 632.226501 0.113196 0.508425 2.166065 459.797791;
pist03-drm_Seq08.wav, 0 0 133 0 45 0 154. 4.155 412.931122 0.115895 0.501134 1.684717 424.013916;
pist03-drm_Seq09.wav, 0 0 133 0 45 0 154. 0.519 82.191872 0.1604 0.180609 0. 98.133072;
pist03-drm_Seq10.wav, 0 0 133 0 45 0 154. 4.155 559.135132 0.112709 0.525422 2.166065 424.147369;
pist03-drm_Seq11.wav, 0 0 133 0 45 0 154. 4.155 541.871521 0.114081 0.542911 1.444043 265.02417;
pist03-drm_Seq12.wav, 0 0 133 0 45 0 154. 4.155 702.203186 0.105972 0.582437 2.647413 423.189606;
pist03-drm_Seq13.wav, 0 0 133 0 45 0 154. 4.155 408.698517 0.105389 0.519783 2.166065 440.056183;
pist03-drm_Seq14.wav, 0 0 133 0 45 0 154. 0.519 186.020859 0.168132 0.320322 0. 270.328033;
pist03-drm_Seq15.wav, 0 0 133 0 45 0 154. 4.155 395.904846 0.143317 0.456445 1.444043 237.808868;
pist03-drm_Seq16.wav, 0 0 133 0 45 0 154. 4.155 505.84729 0.135802 0.476886 1.684717 437.652893;
pist03-drm_Seq17.wav, 0 0 133 0 45 0 154. 4.155 286.578766 0.158494 0.460579 1.684717 217.098923;
pist03-drm_Seq18.wav, 0 0 133 0 45 0 154. 4.155 239.285629 0.142999 0.527707 1.203369 236.795044;
pist03-drm_Seq19.wav, 0 0 133 0 45 0 154. 0.519 464.747162 0.022843 0.749887 3.853565 290.88913;
pist03-drm_Seq20.wav, 0 0 133 0 45 0 154. 4.155 365.624023 0.150517 0.47136 0.481348 199.666016;
pist03-drm_Seq21.wav, 0 0 133 0 45 0 154. 4.155 506.144653 0.134328 0.484825 1.444043 419.023407;
pist03-drm_Seq22.wav, 0 0 133 0 45 0 154. 4.155 280.812622 0.154573 0.480546 1.684717 263.009888;
pist03-drm_Seq23.wav, 0 0 133 0 45 0 154. 4.155 235.732422 0.153475 0.527122 1.203369 210.114563;
pist03-drm_Seq24.wav, 0 0 133 0 45 0 154. 4.155 530.350281 0.11171 0.458558 2.647413 256.383667;
pist03-drm_Seq25.wav, 0 0 133 0 45 0 154. 4.155 871.631042 0.035055 0.508213 1.203369 1543.500366;
pist03-drm_Seq26.wav, 0 0 133 0 45 0 154. 2.077 871.631042 0. 0.508213 1.203369 2337.398193;
pist03-har_Seq01.wav, 2 0 133 0 45 0 154. 4.155 618.062805 0.051452 0.424228 1.203369 571.76416;
pist03-har_Seq02.wav, 2 0 133 0 45 0 154. 4.155 444.798828 0.036417 0.441927 0. 477.152618;
pist03-har_Seq03.wav, 2 0 133 0 45 0 154. 0.519 306.309509 0.014211 0.44506 0. 405.892792;
pist03-har_Seq04.wav, 2 0 133 0 45 0 154. 4.155 599.988403 0.047345 0.434931 0. 477.664795;
